Gene stable ID,RefSeq mRNA ID
FBgn0037028,NM_001202214
FBgn0037028,NM_001202214
FBgn0037028,NM_141005
FBgn0037028,NM_141005
FBgn0037028,NM_141005
FBti0060244,
FBti0060244,
FBti0060244,
FBgn0032509,NM_135797
FBgn0032509,NM_135797
FBgn0032509,NM_135797
FBgn0033278,NM_001299262
FBgn0033278,NM_001299262
FBgn0033278,NM_001299262
FBgn0033278,NM_136523
FBgn0033278,NM_136523
FBgn0033278,NM_136523
FBgn0063667,NM_167858
FBgn0063667,NM_167858
FBgn0063667,NM_167858
FBgn0037276,NM_141238
FBgn0037276,NM_141238
FBgn0037276,NM_141238
FBgn0032878,NM_136207
FBgn0032878,NM_136207
FBgn0032878,NM_136207
FBgn0051661,NM_164420
FBgn0051661,NM_164420
FBgn0051661,NM_164420
FBgn0259195,NM_167452
FBgn0259195,NM_167452
FBgn0259195,NM_167452
FBti0019596,
FBti0019596,
FBti0019596,
FBgn0035854,NM_001274640
FBgn0035854,NM_001274640
FBgn0035854,NM_001274640
FBgn0035854,NM_139931
FBgn0035854,NM_139931
FBgn0035854,NM_139931
FBgn0037336,NM_001275357
FBgn0037336,NM_001275357
FBgn0037336,NM_001275357
FBgn0037336,NM_141289
FBgn0037336,NM_141289
FBgn0037336,NM_141289
FBgn0037336,NM_206431
FBgn0037336,NM_206431
FBgn0037336,NM_206431
FBti0019061,
FBti0019061,
FBti0019061,
FBgn0054021,NM_001038853
FBgn0054021,NM_001038853
FBgn0054021,NM_001038853
FBgn0030366,NM_001298220
FBgn0030366,NM_001298220
FBgn0030366,NM_001298220
FBgn0030366,NM_132551
FBgn0030366,NM_132551
FBgn0030366,NM_132551
FBti0063768,
FBti0063768,
FBti0063768,
FBgn0044511,NM_001275606
FBgn0044511,NM_001275606
FBgn0044511,NM_001275606
FBgn0044511,NM_169518
FBgn0044511,NM_169518
FBgn0044511,NM_169518
FBgn0052672,NM_001298158
FBgn0052672,NM_001298158
FBgn0052672,NM_001298158
FBgn0052672,NM_167245
FBgn0052672,NM_167245
FBgn0052672,NM_167245
FBgn0052672,NM_001298159
FBgn0052672,NM_001298159
FBgn0052672,NM_001298159
FBgn0086782,NM_078692
FBgn0086782,NM_078692
FBgn0086782,NM_078692
FBti0060842,
FBti0060842,
FBti0060842,
FBgn0030599,NM_167422
FBgn0030599,NM_167422
FBgn0030599,NM_167422
FBgn0262480,NM_001299664
FBgn0262480,NM_001299664
FBgn0262480,NM_001299664
FBgn0262480,NM_001259484
FBgn0262480,NM_001259484
FBgn0262480,NM_001259484
FBgn0012036,NM_001273361
FBgn0012036,NM_001273361
FBgn0012036,NM_001273361
FBgn0012036,NM_135441
FBgn0012036,NM_135441
FBgn0012036,NM_135441
FBti0215082,
FBti0215082,
FBti0215082,
FBtr0472809_df_nrg,
FBtr0472809_df_nrg,
FBtr0472809_df_nrg,
FBgn0262808,NM_001260165
FBgn0262808,NM_001260165
FBgn0262808,NM_001260165
FBgn0030858,NM_133004
FBgn0030858,NM_133004
FBgn0030858,NM_133004
FBgn0267773,
FBgn0267773,
FBgn0267773,
FBgn0035498,NM_139601
FBgn0035498,NM_139601
FBgn0035498,NM_139601
FBgn0035498,NM_168060
FBgn0035498,NM_168060
FBgn0035498,NM_168060
FBgn0267764,
FBgn0267764,
FBgn0267764,
FBgn0250825,NM_001104121
FBgn0250825,NM_001104121
FBgn0250825,NM_001104121
FBgn0033893,NM_137079
FBgn0033893,NM_137079
FBgn0033893,NM_137079
FBgn0053803,NM_001032114
FBgn0053803,NM_001032114
FBgn0053803,NM_001032114
FBti0063452,
FBti0063452,
FBti0063452,
FBgn0035272,NM_139404
FBgn0035272,NM_139404
FBgn0035272,NM_139404
FBgn0001122,NM_176127
FBgn0001122,NM_176127
FBgn0001122,NM_176127
FBgn0001122,NM_176125
FBgn0001122,NM_176125
FBgn0001122,NM_176125
FBgn0001122,NM_176124
FBgn0001122,NM_176124
FBgn0001122,NM_176124
FBgn0001122,NM_165772
FBgn0001122,NM_165772
FBgn0001122,NM_165772
FBgn0001122,NM_206080
FBgn0001122,NM_206080
FBgn0001122,NM_206080
FBgn0001122,NM_206079
FBgn0001122,NM_206079
FBgn0001122,NM_206079
FBgn0001122,NM_078960
FBgn0001122,NM_078960
FBgn0001122,NM_078960
FBgn0001122,NM_176126
FBgn0001122,NM_176126
FBgn0001122,NM_176126
FBgn0001122,NM_165773
FBgn0001122,NM_165773
FBgn0001122,NM_165773
FBgn0001122,NM_001273940
FBgn0001122,NM_001273940
FBgn0001122,NM_001273940
FBgn0039135,NM_142943
FBgn0039135,NM_142943
FBgn0039135,NM_142943
FBti0063120,
FBti0063120,
FBti0063120,
FBgn0015524,NM_001299722
FBgn0015524,NM_001299722
FBgn0015524,NM_001299722
FBgn0015524,NM_001369956
FBgn0015524,NM_001369956
FBgn0015524,NM_001369956
FBgn0015524,NM_001299724
FBgn0015524,NM_001299724
FBgn0015524,NM_001299724
FBgn0015524,NM_001103918
FBgn0015524,NM_001103918
FBgn0015524,NM_001103918
FBgn0015524,NM_001299721
FBgn0015524,NM_001299721
FBgn0015524,NM_001299721
FBgn0015524,NM_001299725
FBgn0015524,NM_001299725
FBgn0015524,NM_001299725
FBgn0015524,NM_001043098
FBgn0015524,NM_001043098
FBgn0015524,NM_001043098
FBgn0015524,NM_079075
FBgn0015524,NM_079075
FBgn0015524,NM_079075
FBgn0015524,NM_001299723
FBgn0015524,NM_001299723
FBgn0015524,NM_001299723
FBgn0266037,
FBgn0266037,
FBgn0266037,
FBgn0287585,NM_001275189
FBgn0287585,NM_001275189
FBgn0287585,NM_001275189
FBgn0287585,NM_140985
FBgn0287585,NM_140985
FBgn0287585,NM_140985
FBtr0445451_df_nrg,
FBtr0445451_df_nrg,
FBtr0445451_df_nrg,
FBgn0032058,NM_135401
FBgn0032058,NM_135401
FBgn0032058,NM_135401
FBgn0032335,NM_135638
FBgn0032335,NM_135638
FBgn0032335,NM_135638
FBgn0013812,NM_079700
FBgn0013812,NM_079700
FBgn0013812,NM_079700
FBgn0013812,NM_001275864
FBgn0013812,NM_001275864
FBgn0013812,NM_001275864
FBgn0262317,
FBgn0262317,
FBgn0262317,
FBgn0036602,NM_140613
FBgn0036602,NM_140613
FBgn0036602,NM_140613
FBti0019747,
FBti0019747,
FBti0019747,
FBgn0035227,NM_001274331
FBgn0035227,NM_001274331
FBgn0035227,NM_001274331
FBgn0035227,NM_001274330
FBgn0035227,NM_001274330
FBgn0035227,NM_001274330
FBgn0035227,NM_167888
FBgn0035227,NM_167888
FBgn0035227,NM_167888
FBgn0035227,NM_167889
FBgn0035227,NM_167889
FBgn0035227,NM_167889
FBgn0035227,NM_139361
FBgn0035227,NM_139361
FBgn0035227,NM_139361
FBgn0265373,NM_001299401
FBgn0265373,NM_001299401
FBgn0265373,NM_001299401
FBgn0265373,NM_001299400
FBgn0265373,NM_001299400
FBgn0265373,NM_001299400
FBgn0265373,NM_001299402
FBgn0265373,NM_001299402
FBgn0265373,NM_001299402
FBgn0264297,NM_166663
FBgn0264297,NM_166663
FBgn0264297,NM_166663
RR48374_transposable_element,
RR48374_transposable_element,
RR48374_transposable_element,
FBgn0034928,NM_138005
FBgn0034928,NM_138005
FBgn0034928,NM_138005
FBgn0034928,NM_001259555
FBgn0034928,NM_001259555
FBgn0034928,NM_001259555
FBgn0011895,
FBgn0011895,
FBgn0011895,
FBgn0031032,NM_001272781
FBgn0031032,NM_001272781
FBgn0031032,NM_001272781
FBgn0031032,NM_134477
FBgn0031032,NM_134477
FBgn0031032,NM_134477
FBti0019459,
FBti0019459,
FBti0019459,
FBtr0472702_df_nrg,
FBtr0472702_df_nrg,
FBtr0472702_df_nrg,
FBgn0015521,NM_164506
FBgn0015521,NM_164506
FBgn0015521,NM_164506
FBgn0015521,NM_001273041
FBgn0015521,NM_001273041
FBgn0015521,NM_001273041
FBgn0015521,NM_164507
FBgn0015521,NM_164507
FBgn0015521,NM_164507
FBgn0015521,NM_164508
FBgn0015521,NM_164508
FBgn0015521,NM_164508
FBgn0015521,NM_078738
FBgn0015521,NM_078738
FBgn0015521,NM_078738
FBgn0039503,NM_143293
FBgn0039503,NM_143293
FBgn0039503,NM_143293
FBgn0000163,NM_001042818
FBgn0000163,NM_001042818
FBgn0000163,NM_001042818
FBgn0000163,NM_001298435
FBgn0000163,NM_001298435
FBgn0000163,NM_001298435
FBgn0000163,NM_001298436
FBgn0000163,NM_001298436
FBgn0000163,NM_001298436
FBgn0000163,NM_078659
FBgn0000163,NM_078659
FBgn0000163,NM_078659
FBgn0263449,
FBgn0263449,
FBgn0263449,
FBti0020264,
FBti0020264,
FBti0020264,
FBti0060545,
FBti0060545,
FBti0060545,
FBgn0031047,NM_167675
FBgn0031047,NM_167675
FBgn0031047,NM_167675
FBgn0031047,NM_001272793
FBgn0031047,NM_001272793
FBgn0031047,NM_001272793
FBgn0031047,NM_134491
FBgn0031047,NM_134491
FBgn0031047,NM_134491
FBgn0260393,NM_001275170
FBgn0260393,NM_001275170
FBgn0260393,NM_001275170
FBgn0036348,NM_001382040
FBgn0036348,NM_001382040
FBgn0036348,NM_001382040
FBgn0001987,NM_165128
FBgn0001987,NM_165128
FBgn0001987,NM_165128
FBgn0001987,NM_165129
FBgn0001987,NM_165129
FBgn0001987,NM_165129
FBgn0001987,NM_165130
FBgn0001987,NM_165130
FBgn0001987,NM_165130
FBgn0001987,NM_165127
FBgn0001987,NM_165127
FBgn0001987,NM_165127
FBgn0001987,NM_057254
FBgn0001987,NM_057254
FBgn0001987,NM_057254
FBgn0265938,
FBgn0265938,
FBgn0265938,
FBgn0003720,NM_079857
FBgn0003720,NM_079857
FBgn0003720,NM_079857
FBgn0038902,NM_142727
FBgn0038902,NM_142727
FBgn0038902,NM_142727
FBgn0036769,NM_079408
FBgn0036769,NM_079408
FBgn0036769,NM_079408
FBgn0036769,NM_168754
FBgn0036769,NM_168754
FBgn0036769,NM_168754
FBgn0267019,
FBgn0267019,
FBgn0267019,
FBgn0004870,NM_167852
FBgn0004870,NM_167852
FBgn0004870,NM_167852
FBgn0004870,NM_001274312
FBgn0004870,NM_001274312
FBgn0004870,NM_001274312
FBgn0004870,NM_001274310
FBgn0004870,NM_001274310
FBgn0004870,NM_001274310
FBgn0004870,NM_001274311
FBgn0004870,NM_001274311
FBgn0004870,NM_001274311
FBti0062853,
FBti0062853,
FBti0062853,
FBti0114514,
FBti0114514,
FBti0114514,
FBgn0016131,NM_057848
FBgn0016131,NM_057848
FBgn0016131,NM_057848
FBgn0016131,NM_001299564
FBgn0016131,NM_001299564
FBgn0016131,NM_001299564
FBgn0016131,NM_001299565
FBgn0016131,NM_001299565
FBgn0016131,NM_001299565
FBgn0016131,NM_166184
FBgn0016131,NM_166184
FBgn0016131,NM_166184
FBgn0016131,NM_166185
FBgn0016131,NM_166185
FBgn0016131,NM_166185
FBgn0036599,NM_140610
FBgn0036599,NM_140610
FBgn0036599,NM_140610
FBti0059833,
FBti0059833,
FBti0059833,
FBgn0030563,NM_167405
FBgn0030563,NM_167405
FBgn0030563,NM_167405
FBgn0262855,NM_001259932
FBgn0262855,NM_001259932
FBgn0262855,NM_001259932
FBgn0011872,
FBgn0011872,
FBgn0011872,
FBti0059651,
FBti0059651,
FBti0059651,
FBti0064283,
FBti0064283,
FBti0064283,
FBgn0285938,NM_001363934
FBgn0285938,NM_001363934
FBgn0285938,NM_001363934
FBgn0260870,NM_001169340
FBgn0260870,NM_001169340
FBgn0260870,NM_001169340
FBgn0031170,NM_001272835
FBgn0031170,NM_001272835
FBgn0031170,NM_001272835
FBgn0031170,NM_001272836
FBgn0031170,NM_001272836
FBgn0031170,NM_001272836
FBgn0031170,NM_134601
FBgn0031170,NM_134601
FBgn0031170,NM_134601
FBgn0266839,
FBgn0266839,
FBgn0266839,
FBgn0053143,NM_001382063
FBgn0053143,NM_001382063
FBgn0053143,NM_001382063
FBgn0053143,NM_001299803
FBgn0053143,NM_001299803
FBgn0053143,NM_001299803
FBgn0053143,NM_001299804
FBgn0053143,NM_001299804
FBgn0053143,NM_001299804
FBgn0053143,NM_176246
FBgn0053143,NM_176246
FBgn0053143,NM_176246
FBgn0038435,NM_001043253
FBgn0038435,NM_001043253
FBgn0038435,NM_001043253
FBgn0038435,NM_001043254
FBgn0038435,NM_001043254
FBgn0038435,NM_001043254
FBti0062168,
FBti0062168,
FBti0062168,
FBti0215069,
FBti0215069,
FBti0215069,
FBgn0004901,NM_001260043
FBgn0004901,NM_001260043
FBgn0004901,NM_001260043
FBgn0004901,NM_079547
FBgn0004901,NM_079547
FBgn0004901,NM_079547
FBti0019175,
FBti0019175,
FBti0019175,
FBgn0035238,NM_001299971
FBgn0035238,NM_001299971
FBgn0035238,NM_001299971
FBgn0035238,NM_139372
FBgn0035238,NM_139372
FBgn0035238,NM_139372
FBgn0035238,NM_001274338
FBgn0035238,NM_001274338
FBgn0035238,NM_001274338
FBgn0039713,NM_001300667
FBgn0039713,NM_001300667
FBgn0039713,NM_001300667
FBgn0039713,NM_001300668
FBgn0039713,NM_001300668
FBgn0039713,NM_001300668
FBgn0039713,NM_001260433
FBgn0039713,NM_001260433
FBgn0039713,NM_001260433
FBgn0039713,NM_143483
FBgn0039713,NM_143483
FBgn0039713,NM_143483
FBti0215152,
FBti0215152,
FBti0215152,
FBgn0033987,NM_001299508
FBgn0033987,NM_001299508
FBgn0033987,NM_001299508
FBgn0033987,NM_166076
FBgn0033987,NM_166076
FBgn0033987,NM_166076
FBgn0033987,NM_001299509
FBgn0033987,NM_001299509
FBgn0033987,NM_001299509
FBgn0033987,NM_166077
FBgn0033987,NM_166077
FBgn0033987,NM_166077
FBgn0033987,NM_137165
FBgn0033987,NM_137165
FBgn0033987,NM_137165
FBti0063190,
FBti0063190,
FBti0063190,
FBgn0029949,NM_132168
FBgn0029949,NM_132168
FBgn0029949,NM_132168
FBti0018927,
FBti0018927,
FBti0018927,
FBgn0010383,NM_167628
FBgn0010383,NM_167628
FBgn0010383,NM_167628
FBgn0010383,NM_078679
FBgn0010383,NM_078679
FBgn0010383,NM_078679
FBgn0031677,NM_135059
FBgn0031677,NM_135059
FBgn0031677,NM_135059
FBgn0039889,NM_001258479
FBgn0039889,NM_001258479
FBgn0039889,NM_001258479
FBgn0039889,NM_143648
FBgn0039889,NM_143648
FBgn0039889,NM_143648
FBgn0039889,NM_001272118
FBgn0039889,NM_001272118
FBgn0039889,NM_001272118
FBgn0265903,
FBgn0265903,
FBgn0265903,
FBgn0011836,NM_001274739
FBgn0011836,NM_001274739
FBgn0011836,NM_001274739
FBgn0011836,NM_168387
FBgn0011836,NM_168387
FBgn0011836,NM_168387
FBgn0030912,NM_206780
FBgn0030912,NM_206780
FBgn0030912,NM_206780
FBgn0030912,NM_133057
FBgn0030912,NM_133057
FBgn0030912,NM_133057
FBti0020003,
FBti0020003,
FBti0020003,
FBtr0304381_df_nrg,
FBtr0304381_df_nrg,
FBtr0304381_df_nrg,
FBti0018903,
FBti0018903,
FBti0018903,
FBgn0000180,NM_057489
FBgn0000180,NM_057489
FBgn0000180,NM_057489
FBgn0000180,NM_001273384
FBgn0000180,NM_001273384
FBgn0000180,NM_001273384
FBgn0085491,NM_001104078
FBgn0085491,NM_001104078
FBgn0085491,NM_001104078
FBgn0029888,NM_001298022
FBgn0029888,NM_001298022
FBgn0029888,NM_001298022
FBgn0029888,NM_132110
FBgn0029888,NM_132110
FBgn0029888,NM_132110
FBgn0029888,NM_001031877
FBgn0029888,NM_001031877
FBgn0029888,NM_001031877
FBgn0267511,
FBgn0262404,
FBgn0262404,
FBgn0262404,
FBgn0034423,NM_137557
FBgn0034423,NM_137557
FBgn0034423,NM_137557
FBgn0028953,NM_001299600
FBgn0028953,NM_001299600
FBgn0028953,NM_001299600
FBgn0028953,NM_001299601
FBgn0028953,NM_001299601
FBgn0028953,NM_001299601
FBgn0028953,NM_166229
FBgn0028953,NM_166229
FBgn0028953,NM_166229
FBgn0028953,NM_137370
FBgn0028953,NM_137370
FBgn0028953,NM_137370
FBgn0032685,NM_001299114
FBgn0032685,NM_001299114
FBgn0032685,NM_001299114
FBgn0032685,NM_136039
FBgn0032685,NM_136039
FBgn0032685,NM_136039
FBgn0267196,
FBgn0267196,
FBgn0267196,
FBgn0263458,
FBgn0263458,
FBgn0263458,
FBgn0003984,NM_001014565
FBgn0003984,NM_001014565
FBgn0003984,NM_001014565
FBgn0003984,NM_079218
FBgn0003984,NM_079218
FBgn0003984,NM_079218
FBgn0041242,NM_078958
FBgn0041242,NM_078958
FBgn0041242,NM_078958
FBgn0027793,NM_130558
FBgn0027793,NM_130558
FBgn0027793,NM_130558
FBti0061184,
FBti0061184,
FBti0061184,
FBgn0032039,NM_135381
FBgn0032039,NM_135381
FBgn0032039,NM_135381
FBgn0053426,
FBgn0053426,
FBgn0053426,
FBti0019146,
FBti0019146,
FBti0019146,
FBgn0029740,NM_001297947
FBgn0029740,NM_001297947
FBgn0029740,NM_001297947
FBgn0029740,NM_131973
FBgn0029740,NM_131973
FBgn0029740,NM_131973
FBti0063363,
FBti0063363,
FBti0063363,
FBti0020233,
FBti0020233,
FBti0020233,
FBgn0037591,NM_079556
FBgn0037591,NM_079556
FBgn0037591,NM_079556
FBgn0036770,NM_140767
FBgn0036770,NM_140767
FBgn0036770,NM_140767
FBgn0002719,NM_080141
FBgn0002719,NM_080141
FBgn0002719,NM_080141
FBgn0002719,NM_001275580
FBgn0002719,NM_001275580
FBgn0002719,NM_001275580
FBgn0002719,NM_169479
FBgn0002719,NM_169479
FBgn0002719,NM_169479
FBgn0032680,NM_136034
FBgn0032680,NM_136034
FBgn0032680,NM_136034
FBgn0032126,NM_135452
FBgn0032126,NM_135452
FBgn0032126,NM_135452
FBgn0039774,NM_143540
FBgn0039774,NM_143540
FBgn0039774,NM_143540
FBgn0039774,NM_170491
FBgn0039774,NM_170491
FBgn0039774,NM_170491
FBgn0039774,NM_170488
FBgn0039774,NM_170488
FBgn0039774,NM_170488
FBgn0039774,NM_170489
FBgn0039774,NM_170489
FBgn0039774,NM_170489
FBgn0039774,NM_170490
FBgn0039774,NM_170490
FBgn0039774,NM_170490
FBgn0039774,NM_001276180
FBgn0039774,NM_001276180
FBgn0039774,NM_001276180
FBti0060161,
FBti0060161,
FBti0060161,
FBti0019877,
FBti0019877,
FBti0019877,
FBgn0035355,NM_139473
FBgn0035355,NM_139473
FBgn0035355,NM_139473
FBti0019188,
FBti0019188,
FBti0019188,
FBti0062069,
FBti0062069,
FBti0062069,
FBgn0033279,NM_136524
FBgn0033279,NM_136524
FBgn0033279,NM_136524
FBgn0033279,NM_001299263
FBgn0033279,NM_001299263
FBgn0033279,NM_001299263
FBgn0259700,NM_167486
FBgn0259700,NM_167486
FBgn0259700,NM_167486
FBgn0259700,NM_001272667
FBgn0259700,NM_001272667
FBgn0259700,NM_001272667
FBgn0259700,NM_001272668
FBgn0259700,NM_001272668
FBgn0259700,NM_001272668
FBgn0259700,NM_001272666
FBgn0259700,NM_001272666
FBgn0259700,NM_001272666
FBgn0259700,NM_001144729
FBgn0259700,NM_001144729
FBgn0259700,NM_001144729
FBgn0259700,NM_001144730
FBgn0259700,NM_001144730
FBgn0259700,NM_001144730
FBti0063469,
FBti0063469,
FBti0063469,
FBgn0040207,NM_078639
FBgn0040207,NM_078639
FBgn0040207,NM_078639
FBgn0040207,NM_167488
FBgn0040207,NM_167488
FBgn0040207,NM_167488
FBgn0040207,NM_001298388
FBgn0040207,NM_001298388
FBgn0040207,NM_001298388
FBti0062350,
FBti0062350,
FBti0062350,
FBgn0051221,NM_001275800
FBgn0051221,NM_001275800
FBgn0051221,NM_001275800
FBgn0051221,NM_169861
FBgn0051221,NM_169861
FBgn0051221,NM_169861
FBgn0051221,NM_169860
FBgn0051221,NM_169860
FBgn0051221,NM_169860
FBgn0003891,NM_057425
FBgn0003891,NM_057425
FBgn0003891,NM_057425
FBgn0003891,NM_001299736
FBgn0003891,NM_001299736
FBgn0003891,NM_001299736
FBgn0028520,NM_135933
FBgn0028520,NM_135933
FBgn0028520,NM_135933
FBgn0289444,
FBgn0289444,
FBgn0289444,
FBgn0036833,NM_001275098
FBgn0036833,NM_001275098
FBgn0036833,NM_001275098
FBgn0036833,NM_140821
FBgn0036833,NM_140821
FBgn0036833,NM_140821
FBtr0309712_df_nrg,
FBtr0309712_df_nrg,
FBtr0309712_df_nrg,
FBgn0262858,NM_001260362
FBgn0262858,NM_001260362
FBgn0262858,NM_001260362
FBgn0262858,NM_001300578
FBgn0262858,NM_001300578
FBgn0262858,NM_001300578
FBti0060947,
FBti0060947,
FBti0060947,
FBgn0010433,NM_169213
FBgn0010433,NM_169213
FBgn0010433,NM_169213
FBgn0286937,
FBgn0286937,
FBgn0286937,
FBgn0263113,NM_137385
FBgn0263113,NM_137385
FBgn0263113,NM_137385
FBti0062060,
FBti0062060,
FBti0062060,
FBgn0265454,
FBgn0265454,
FBgn0265454,
FBgn0266775,
FBgn0266775,
FBgn0266775,
FBgn0000414,NM_001259873
FBgn0000414,NM_001259873
FBgn0000414,NM_001259873
FBgn0000414,NM_001275038
FBgn0000414,NM_001275038
FBgn0000414,NM_001275038
FBgn0000414,NM_001259871
FBgn0000414,NM_001259871
FBgn0000414,NM_001259871
FBgn0000414,NM_001275040
FBgn0000414,NM_001275040
FBgn0000414,NM_001275040
FBgn0000414,NM_079395
FBgn0000414,NM_079395
FBgn0000414,NM_079395
FBgn0000414,NM_001275039
FBgn0000414,NM_001275039
FBgn0000414,NM_001275039
FBgn0000414,NM_001259872
FBgn0000414,NM_001259872
FBgn0000414,NM_001259872
FBgn0000414,NM_001169984
FBgn0000414,NM_001169984
FBgn0000414,NM_001169984
FBgn0010114,NM_001014514
FBgn0010114,NM_001014514
FBgn0010114,NM_001014514
FBgn0010114,NM_165666
FBgn0010114,NM_165666
FBgn0010114,NM_165666
FBgn0010114,NM_165667
FBgn0010114,NM_165667
FBgn0010114,NM_165667
FBgn0010114,NM_080371
FBgn0010114,NM_080371
FBgn0010114,NM_080371
FBgn0037472,NM_141437
FBgn0037472,NM_141437
FBgn0037472,NM_141437
FBgn0264880,
FBgn0264880,
FBgn0264880,
FBti0062488,
FBti0062488,
FBti0062488,
RR49603_transposable_element,
RR49603_transposable_element,
RR49603_transposable_element,
FBgn0051213,NM_169881
FBgn0051213,NM_169881
FBgn0051213,NM_169881
FBgn0051213,NM_001275823
FBgn0051213,NM_001275823
FBgn0051213,NM_001275823
FBti0063406,
FBti0063406,
FBti0063406,
FBgn0051897,NM_164821
FBgn0051897,NM_164821
FBgn0051897,NM_164821
FBti0062706,
FBti0062706,
FBti0062706,
FBgn0266777,
FBgn0266777,
FBgn0266777,
FBgn0030391,NM_132572
FBgn0030391,NM_132572
FBgn0030391,NM_132572
FBgn0030391,NM_001298224
FBgn0030391,NM_001298224
FBgn0030391,NM_001298224
FBgn0030391,NM_167323
FBgn0030391,NM_167323
FBgn0030391,NM_167323
FBgn0029746,NM_001297948
FBgn0029746,NM_001297948
FBgn0029746,NM_001297948
FBgn0029746,NM_131978
FBgn0029746,NM_131978
FBgn0029746,NM_131978
RR48391_transposable_element,
RR48391_transposable_element,
RR48391_transposable_element,
FBti0063925,
FBti0063925,
FBti0063925,
FBgn0267004,
FBgn0267004,
FBgn0267004,
FBgn0037950,NM_169429
FBgn0037950,NM_169429
FBgn0037950,NM_169429
FBgn0037950,NM_206474
FBgn0037950,NM_206474
FBgn0037950,NM_206474
FBgn0037950,NM_141859
FBgn0037950,NM_141859
FBgn0037950,NM_141859
FBgn0037950,NM_001170120
FBgn0037950,NM_001170120
FBgn0037950,NM_001170120
FBgn0052457,NM_168982
FBgn0052457,NM_168982
FBgn0052457,NM_168982
FBgn0052457,NM_001170026
FBgn0052457,NM_001170026
FBgn0052457,NM_001170026
FBgn0003598,NM_001170130
FBgn0003598,NM_001170130
FBgn0003598,NM_001170130
FBgn0003598,NM_079618
FBgn0003598,NM_079618
FBgn0003598,NM_079618
FBgn0035523,NM_001274482
FBgn0035523,NM_001274482
FBgn0035523,NM_001274482
FBgn0035523,NM_139627
FBgn0035523,NM_139627
FBgn0035523,NM_139627
FBgn0031544,NM_134942
FBgn0031544,NM_134942
FBgn0031544,NM_134942
FBgn0031544,NM_001273069
FBgn0031544,NM_001273069
FBgn0031544,NM_001273069
FBgn0267826,
FBgn0267826,
FBgn0267826,
FBgn0265712,
FBgn0265712,
FBgn0265712,
FBgn0035584,NM_139684
FBgn0035584,NM_139684
FBgn0035584,NM_139684
FBgn0011289,NM_057648
FBgn0011289,NM_057648
FBgn0011289,NM_057648
FBgn0011289,NM_057647
FBgn0011289,NM_057647
FBgn0011289,NM_057647
FBgn0011289,NM_170329
FBgn0011289,NM_170329
FBgn0011289,NM_170329
FBgn0034426,NM_137559
FBgn0034426,NM_137559
FBgn0034426,NM_137559
FBti0064217,
FBti0064217,
FBti0064217,
FBti0019602,
FBti0019602,
FBti0019602,
FBgn0266564,
FBgn0266564,
FBgn0266564,
FBgn0051441,NM_001300354
FBgn0051441,NM_001300354
FBgn0051441,NM_001300354
FBgn0051441,NM_169382
FBgn0051441,NM_169382
FBgn0051441,NM_169382
FBti0060746,
FBti0060746,
FBti0060746,
FBgn0014849,NM_001274960
FBgn0014849,NM_001274960
FBgn0014849,NM_001274960
FBgn0014849,NM_140538
FBgn0014849,NM_140538
FBgn0014849,NM_140538
FBti0062815,
FBti0062815,
FBti0062815,
FBgn0052350,NM_168987
FBgn0052350,NM_168987
FBgn0052350,NM_168987
FBgn0037420,NM_141375
FBgn0037420,NM_141375
FBgn0037420,NM_141375
FBtr0472786_df_nrg,
FBtr0472786_df_nrg,
FBtr0472786_df_nrg,
FBgn0266931,
FBgn0266931,
FBgn0266931,
FBgn0036621,NM_001275012
FBgn0036621,NM_001275012
FBgn0036621,NM_001275012
FBgn0036621,NM_140629
FBgn0036621,NM_140629
FBgn0036621,NM_140629
FBgn0036621,NM_001275011
FBgn0036621,NM_001275011
FBgn0036621,NM_001275011
FBgn0259677,NM_001042838
FBgn0259677,NM_001042838
FBgn0259677,NM_001042838
FBgn0259677,NM_001042841
FBgn0259677,NM_001042841
FBgn0259677,NM_001042841
FBgn0001341,NM_057245
FBgn0001341,NM_057245
FBgn0001341,NM_057245
FBgn0036439,NM_140457
FBgn0036439,NM_140457
FBgn0036439,NM_140457
FBgn0033355,NM_136586
FBgn0033355,NM_136586
FBgn0033355,NM_136586
FBgn0011020,NM_141444
FBgn0011020,NM_141444
FBgn0011020,NM_141444
FBti0060416,
FBti0060416,
FBti0060416,
FBgn0031194,NM_134624
FBgn0031194,NM_134624
FBgn0031194,NM_134624
FBgn0031194,NM_001272851
FBgn0031194,NM_001272851
FBgn0031194,NM_001272851
FBti0060063,
FBti0060063,
FBti0060063,
FBti0061355,
FBti0061355,
FBti0061355,
FBgn0030552,NM_078597
FBgn0030552,NM_078597
FBgn0030552,NM_078597
FBti0019939,
FBti0019939,
FBti0019939,
FBgn0039735,NM_001104505
FBgn0039735,NM_001104505
FBgn0039735,NM_001104505
FBgn0039735,NM_143503
FBgn0039735,NM_143503
FBgn0039735,NM_143503
FBti0020442,
FBti0020442,
FBti0020442,
FBti0063618,
FBti0063618,
FBti0063618,
FBgn0031305,NM_134726
FBgn0031305,NM_134726
FBgn0031305,NM_134726
FBgn0000524,NM_078509
FBgn0000524,NM_078509
FBgn0000524,NM_078509
FBti0019434,
FBti0019434,
FBti0019434,
FBgn0004575,NM_176451
FBgn0004575,NM_176451
FBgn0004575,NM_176451
FBgn0004575,NM_169334
FBgn0004575,NM_169334
FBgn0004575,NM_169334
FBgn0004575,NM_169332
FBgn0004575,NM_169332
FBgn0004575,NM_169332
FBgn0004575,NM_169333
